GEO.display-label,GCT_STUB.display-label,HD01
Illinois,ZCTA 61282,7809
Illinois,ZCTA 61283,1640
Illinois,ZCTA 61284,2292
Illinois,ZCTA 61285,1631
Illinois,ZCTA 61301,10588
Illinois,ZCTA 61310,3970
Illinois,ZCTA 61311,232
Illinois,ZCTA 61312,474
Illinois,ZCTA 61313,282
Illinois,ZCTA 61314,807
Illinois,ZCTA 61315,322
Illinois,ZCTA 61316,282
Illinois,ZCTA 61317,513
Illinois,ZCTA 61318,700
Illinois,ZCTA 61319,1293
Illinois,ZCTA 61320,710
Illinois,ZCTA 61321,282
Illinois,ZCTA 61322,1647
Illinois,ZCTA 61323,111
Illinois,ZCTA 61324,109
Illinois,ZCTA 61325,1073
Illinois,ZCTA 61326,2452
Illinois,ZCTA 61327,1235
Illinois,ZCTA 61328,42
Illinois,ZCTA 61329,1303
Illinois,ZCTA 61330,1483
Illinois,ZCTA 61331,55
Illinois,ZCTA 61332,134
Illinois,ZCTA 61333,381
Illinois,ZCTA 61334,741
Illinois,ZCTA 61335,532
Illinois,ZCTA 61336,628
Illinois,ZCTA 61337,478
Illinois,ZCTA 61338,284
Illinois,ZCTA 61340,292
Illinois,ZCTA 61341,8234
Illinois,ZCTA 61342,9216
Illinois,ZCTA 61344,374
Illinois,ZCTA 61345,846
Illinois,ZCTA 61346,75
Illinois,ZCTA 61348,4696
Illinois,ZCTA 61349,977
Illinois,ZCTA 61350,24246
Illinois,ZCTA 61353,1333
Illinois,ZCTA 61354,10870
Illinois,ZCTA 61356,11281
Illinois,ZCTA 61358,478
Illinois,ZCTA 61359,312
Illinois,ZCTA 61360,3393
Illinois,ZCTA 61361,1409
Illinois,ZCTA 61362,5911
Illinois,ZCTA 61363,220
Illinois,ZCTA 61364,20133
Illinois,ZCTA 61367,864
Illinois,ZCTA 61368,1489
Illinois,ZCTA 61369,1711
Illinois,ZCTA 61370,1460
Illinois,ZCTA 61372,145
Illinois,ZCTA 61373,2031
Illinois,ZCTA 61374,119
Illinois,ZCTA 61375,1156
Illinois,ZCTA 61376,2280
Illinois,ZCTA 61377,1457
Illinois,ZCTA 61378,512
Illinois,ZCTA 61379,1359
Illinois,ZCTA 61401,34788
Illinois,ZCTA 61410,3912
Illinois,ZCTA 61411,378
Illinois,ZCTA 61412,1321
Illinois,ZCTA 61413,1075
Illinois,ZCTA 61414,854
Illinois,ZCTA 61415,1747
Illinois,ZCTA 61416,235
Illinois,ZCTA 61417,259
Illinois,ZCTA 61418,673
Illinois,ZCTA 61419,128
Illinois,ZCTA 61420,1067
Illinois,ZCTA 61421,1392
Illinois,ZCTA 61422,3416
Illinois,ZCTA 61423,682
Illinois,ZCTA 61424,100
Illinois,ZCTA 61425,483
Illinois,ZCTA 61426,107
Illinois,ZCTA 61427,2329
Illinois,ZCTA 61428,986
Illinois,ZCTA 61430,828
Illinois,ZCTA 61431,371
Illinois,ZCTA 61432,676
Illinois,ZCTA 61433,74
Illinois,ZCTA 61434,3312
Illinois,ZCTA 61435,116
Illinois,ZCTA 61436,951
Illinois,ZCTA 61437,818
Illinois,ZCTA 61438,760
Illinois,ZCTA 61439,269
Illinois,ZCTA 61440,766
Illinois,ZCTA 61441,897
Illinois,ZCTA 61442,762
Illinois,ZCTA 61443,14214
Illinois,ZCTA 61447,924
Illinois,ZCTA 61448,3823
Illinois,ZCTA 61449,512
Illinois,ZCTA 61450,1742
Illinois,ZCTA 61451,393
Illinois,ZCTA 61452,293
Illinois,ZCTA 61453,781
Illinois,ZCTA 61454,725
Illinois,ZCTA 61455,22086
Illinois,ZCTA 61458,822
Illinois,ZCTA 61459,433
Illinois,ZCTA 61460,291
Illinois,ZCTA 61462,11643
Illinois,ZCTA 61465,1213
Illinois,ZCTA 61466,342
Illinois,ZCTA 61467,1048
Illinois,ZCTA 61468,104
Illinois,ZCTA 61469,2184
Illinois,ZCTA 61470,547
Illinois,ZCTA 61471,140
Illinois,ZCTA 61472,648
Illinois,ZCTA 61473,1667
Illinois,ZCTA 61474,292
Illinois,ZCTA 61475,205
Illinois,ZCTA 61476,407
Illinois,ZCTA 61477,631
Illinois,ZCTA 61478,290
Illinois,ZCTA 61479,165
Illinois,ZCTA 61480,1324
Illinois,ZCTA 61482,650
Illinois,ZCTA 61483,1961
Illinois,ZCTA 61484,825
Illinois,ZCTA 61485,560
Illinois,ZCTA 61486,1552
Illinois,ZCTA 61488,1120
Illinois,ZCTA 61489,900
Illinois,ZCTA 61490,1091
Illinois,ZCTA 61491,2197
Illinois,ZCTA 61501,1921
Illinois,ZCTA 61516,720
Illinois,ZCTA 61517,3259
Illinois,ZCTA 61519,233
Illinois,ZCTA 61520,17839
Illinois,ZCTA 61523,11204
Illinois,ZCTA 61524,262
Illinois,ZCTA 61525,9021
Illinois,ZCTA 61526,1088
Illinois,ZCTA 61528,2668
Illinois,ZCTA 61529,2880
Illinois,ZCTA 61530,6713
Illinois,ZCTA 61531,3379
Illinois,ZCTA 61532,534
Illinois,ZCTA 61533,2427
Illinois,ZCTA 61534,1737
Illinois,ZCTA 61535,1629
Illinois,ZCTA 61536,2919
Illinois,ZCTA 61537,2974
Illinois,ZCTA 61539,205
Illinois,ZCTA 61540,2916
Illinois,ZCTA 61541,136
Illinois,ZCTA 61542,3794
Illinois,ZCTA 61543,151
Illinois,ZCTA 61544,713
Illinois,ZCTA 61545,646
Illinois,ZCTA 61546,4276
Illinois,ZCTA 61547,3779
Illinois,ZCTA 61548,12085
Illinois,ZCTA 61550,17721
Illinois,ZCTA 61552,239
Illinois,ZCTA 61553,213
Illinois,ZCTA 61554,43810
Illinois,ZCTA 61559,3332
Illinois,ZCTA 61560,754
Illinois,ZCTA 61561,2788
Illinois,ZCTA 61562,46
Illinois,ZCTA 61563,526
Illinois,ZCTA 61564,1077
Illinois,ZCTA 61565,1504
Illinois,ZCTA 61567,624
Illinois,ZCTA 61568,4459
Illinois,ZCTA 61569,1220
Illinois,ZCTA 61570,1879
Illinois,ZCTA 61571,23744
Illinois,ZCTA 61572,1068
Illinois,ZCTA 61602,1055
Illinois,ZCTA 61603,17600
Illinois,ZCTA 61604,31647
Illinois,ZCTA 61605,16303
Illinois,ZCTA 61606,8051
Illinois,ZCTA 61607,10941
Illinois,ZCTA 61610,5476
Illinois,ZCTA 61611,25268
Illinois,ZCTA 61614,27628
Illinois,ZCTA 61615,22432
Illinois,ZCTA 61616,6116
Illinois,ZCTA 61625,385
Illinois,ZCTA 61701,36105
Illinois,ZCTA 61704,35981
Illinois,ZCTA 61705,12263
Illinois,ZCTA 61720,236
Illinois,ZCTA 61721,613
Illinois,ZCTA 61722,549
Illinois,ZCTA 61723,2321
Illinois,ZCTA 61724,536
Illinois,ZCTA 61725,1547
Illinois,ZCTA 61726,2544
Illinois,ZCTA 61727,10015
Illinois,ZCTA 61728,1410
Illinois,ZCTA 61729,1073
Illinois,ZCTA 61730,379
Illinois,ZCTA 61731,280
Illinois,ZCTA 61732,2096
Illinois,ZCTA 61733,1124
Illinois,ZCTA 61734,2867
Illinois,ZCTA 61735,420
Illinois,ZCTA 61736,1808
Illinois,ZCTA 61737,516
Illinois,ZCTA 61738,4212
Illinois,ZCTA 61739,4897
Illinois,ZCTA 61740,1634
Illinois,ZCTA 61741,1746
Illinois,ZCTA 61742,1144
Illinois,ZCTA 61743,212
Illinois,ZCTA 61744,2031
Illinois,ZCTA 61745,4408
Illinois,ZCTA 61747,1560
Illinois,ZCTA 61748,2782
Illinois,ZCTA 61749,556
Illinois,ZCTA 61750,133
Illinois,ZCTA 61751,124
Illinois,ZCTA 61752,4339
Illinois,ZCTA 61753,3012
Illinois,ZCTA 61754,1261
Illinois,ZCTA 61755,4669
Illinois,ZCTA 61756,2337
Illinois,ZCTA 61759,1534
Illinois,ZCTA 61760,2544
Illinois,ZCTA 61761,52879
Illinois,ZCTA 61764,14460
Illinois,ZCTA 61769,619
Illinois,ZCTA 61770,1108
Illinois,ZCTA 61771,860
Illinois,ZCTA 61772,351
Illinois,ZCTA 61773,477
Illinois,ZCTA 61774,962
Illinois,ZCTA 61775,307
Illinois,ZCTA 61776,1409
Illinois,ZCTA 61777,952
Illinois,ZCTA 61778,683
Illinois,ZCTA 61801,30937
Illinois,ZCTA 61802,19052
Illinois,ZCTA 61810,361
Illinois,ZCTA 61811,703
Illinois,ZCTA 61812,375
Illinois,ZCTA 61813,1971
Illinois,ZCTA 61814,1157
Illinois,ZCTA 61815,228
Illinois,ZCTA 61816,509
Illinois,ZCTA 61817,2583
Illinois,ZCTA 61818,1665
Illinois,ZCTA 61820,36964
Illinois,ZCTA 61821,30174
Illinois,ZCTA 61822,21608
Illinois,ZCTA 61830,478
Illinois,ZCTA 61831,157
Illinois,ZCTA 61832,37290
Illinois,ZCTA 61833,2124
Illinois,ZCTA 61834,8454
Illinois,ZCTA 61839,586
Illinois,ZCTA 61840,709
Illinois,ZCTA 61841,1386
Illinois,ZCTA 61842,2984
Illinois,ZCTA 61843,2363
Illinois,ZCTA 61844,970
Illinois,ZCTA 61845,364
Illinois,ZCTA 61846,5101
Illinois,ZCTA 61847,1256
Illinois,ZCTA 61848,227
Illinois,ZCTA 61849,1842
Illinois,ZCTA 61850,671
Illinois,ZCTA 61851,436
Illinois,ZCTA 61852,261
Illinois,ZCTA 61853,13206
Illinois,ZCTA 61854,1438
Illinois,ZCTA 61855,96
Illinois,ZCTA 61856,7433
Illinois,ZCTA 61857,153
Illinois,ZCTA 61858,3124
Illinois,ZCTA 61859,1297
Illinois,ZCTA 61862,510
Illinois,ZCTA 61863,814
Illinois,ZCTA 61864,1715
Illinois,ZCTA 61865,1391
Illinois,ZCTA 61866,14048
Illinois,ZCTA 61870,1327
Illinois,ZCTA 61871,284
Illinois,ZCTA 61872,760
Illinois,ZCTA 61873,6250
Illinois,ZCTA 61874,7114
Illinois,ZCTA 61875,761
Illinois,ZCTA 61876,800
